time,open,high,low,close,Basis,Upper,Lower,温度计,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Plot,Plot,ADX,Plot,Plot,Plot,Plot,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal line,Trend Strength Index,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Distance from MA,Upper StdDev Band,Lower StdDev Band,Zero Line
2021-07-29,38,40.25,33.35,34.82,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-07-30,34.93,36.9795,33.25,35.15,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-08-02,35.97,37.98,35.3,37.68,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-08-03,37.911,48.59,37.1594,46.8,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-08-04,54.45,85,54.4,70.39,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-08-05,62.9,66.5,50.46,50.97,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-08-06,57.77,60.88,53.1,55.01,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-08-09,59.0835,59.96,56,56.83,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-08-10,56.4852,58.49,53.5,53.94,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-08-11,54.5683,54.6058,49,51.19,,,,,,0,0,,,,,,,,3.8800275985226618,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-08-12,50.125,50.39,47.52,48.1,,,,,,0,0,,,,,,,,-4.951981978421527,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-08-13,48.45,53.2,48.22,50.63,,,,,,0,0,,,,,,,,-2.9221152739962286,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-08-16,49.4,49.79,47,47.19,,,,,,0,0,,,,,,,,-11.138310893512848,,,0,,,,,,,,,,,,,,,,,,,,,,,0
2021-08-17,47.3,48.85,46.01,46.67,,,,,,0,0,,,,,,,,-12.095984329089127,,,0,,,,,,,,,,0.3229037653292538,,,,,,,,,,,,,0
2021-08-18,47.9651,52.06,47.2,49.8,,,,,,0,0,,,,,,,,-2.416083710540251,,,0,59.457070707070706,,,,,,,,,0.13820262433381486,59.457070707070706,,,,,59.457070707070706,,59.457070707070706,,,,,0
2021-08-19,45.06,46.88,44.135,44.69,,,,,,0,0,,,,,,,,-11.338160896736438,,,0,55.59420237208711,,,,,,,,,-0.20708696417801317,55.59420237208711,,,,,,,,,,,,0
2021-08-20,45.2,45.56,42.44,42.64,,,,,,0,0,,,,,,,,-13.276928083306217,,,0,54.07634361694465,,,,,,,,,-0.629127591930186,54.07634361694465,54.07634361694465,,54.07634361694465,,,,,,,,,0
2021-08-23,44.16,46.85,43.32,45.29,,,,,,0,0,,,,,,,,-5.673345274294994,,,0,55.75791063754918,,,,,,,,,-0.8064047197581828,55.75791063754918,,,,,,,,,,,,0
2021-08-24,46.46,50.24,46,49.38,,,,,,0,0,,,,,,,,3.831111484923677,,,0,58.296058631650894,,,,,,,,,-0.7595969459728996,58.296058631650894,,,,,,,,,,,,0
2021-08-25,48.425,50.99,47.5,48.98,48.3075,63.73523071452833,32.87976928547167,,,0,0,,,,,,,,3.4708578912901134,1.3921233762873353,,0,57.945931610486156,,,,,,,,,-0.7258904441885494,57.945931610486156,,,,,,,,,,,,0
2021-08-26,48,49.8499,46.4,46.86,48.909499999999994,63.07289574395922,34.746104256040766,,,0,0,,,,,,,,-0.7476754283777698,-4.190392459542613,,0,56.02535512799406,,,,,,,,,-0.6537785165229523,56.02535512799406,,,,,,,,,,,,0
2021-08-27,46.7986,48.1,46.14,46.87,49.4955,62.231093390180206,36.759906609819794,38.502635868043456,,0,0,,,,,,,,0.07045711723638881,-5.304522633370712,,0,56.032757769290455,,,,,,,,,-0.5268166077128901,56.032757769290455,,,,,,,,,,,,0
2021-08-30,46.3,46.6,42.56,43.64,49.7935,61.65841849950931,37.928581500490694,34.37189561603883,,0,0,,,,,,,,-6.114194742050671,-12.3580386998303,,0,52.933200102614215,,,,,,,,,-0.4801682744434592,52.933200102614215,52.933200102614215,,52.933200102614215,,,,,,,,,0
2021-08-31,42.03,44.5,41.51,44.32,49.6695,61.70754049669217,37.63145950330783,30.40677501432463,34.42710216613563,0,0,,,,,,,,-4.166756762600798,-10.77019096226054,,0,53.51617606008119,,,,,,,,,-0.43395960609474926,53.51617606008119,,,,,,,,,,,,0
